text_norm,sarcasm
هكذا نري السطحيه المعروفه عن شعب مصر اصابت حتي اعم الغربيالسيسي امكر من هذا بكثيرلفد لعب بعقل للميين,False
اتمنى التحرك دامنا نعرف نوايا المجتمع الدولي,False
كوباني كانت ماوى لكل السوريين استقبلت كوباني الالاف من النازحين من مختلف مدن السوريه ولكن الكتائب المرتزقه,False
خليكمصدق ان فيه ثوره فى العالم قام بيها وزير دفاع ووزير داخليه هبلوهطلشعب,True
بوب ديلان كاتب وموسيقار ومؤلف وملحن ورسام مش بوق,False
خليكمصدق خليكمصدق ان الحكومه تبع الاخوان وفيها وزير مؤتمر ومحافظ مؤتمر خليكمصدق ان هادي من الاخوان,True
النيويورك تايمز توضع حظوظ هيلاري كلنتون,False
ب وبعد عزل اجباري للرئيس المدني المنتخب كنت اتمنى ان لا يحدث باحترام الاخوان للجوهر الحقيقي للديمقراطيه متمثلا في طلب الشعب التغيير,False
البدري يكشف موقف الاهلي من استعاده احمد الشيخ,False
صور الاقمار توضح حاله بحر العرب وبداء ملامستها لسواحل الصومال ولاتاثير الا بعض السحب حاليا ع السواحل الجنوبيه لحض,False
اقسم بالله ان البدون فيهم من هو اشرف واطهر واكثر وطنيهمن اللي يحمل اسم كويتي فقط وهو خائن عميلوخليه حزب الله اقرب,False
لا وقت للرياضه خلال الاعياد اليكم الحلول,False
فيدرر روديك ويمبلي ٢٠٠٩ افضلمباراهتنسشاهدتها,False
لافروف واثقون بان الهجوم الارهابي على المشفى الروسي في حلب مخطط له مسبقا في حال رفض الارهابيون الخروج,False
افضحواالعباديالجبانالصفحه الرسميه لحيدر العبادي تحذف منشوره الذي هاجم فيه اردوغان بعد ساعات فقط من نشرهحي,True
السعوديهالاماراتميسيماذا فعلت بهم ياصديقي فهد ؟فهدلميسي من متى المعرفه عودهبطل فهدالمولدمنتخبنااولا مع,False
مشكله من يقفون في الوسط محاولين الانتقاد دون تعصب والثناء دون تزلف هي انهم الاكثر عرضه للهجوم ممن هم مؤيدون ومعارضون على طول الخط,False
ايها الاخوان في ايه من القران وفي اى حديث شريف تعلمتم ان المبنى المصنوع من الحجر يكون الدفاع عنه بقتل الناس بالرصاص الحي على اى مله انتم,True
علي اللحيه خذ جوالي,True
سيتم الاعلان عن اهم المزايا القادمه في تحديثين مهمه لويندوز السنه القادمه، وبعض هذه المزايا خاصه بانسجام اللعب بين حواسي,False
احس هذي المره في امل تنتبه لي وتفوزني يارب يارب ايفون او ماك بوك اي شي يارب حقق لي,False
لابد من اقاله وزير الداخليه ومدير امن بورسعيد ومحافظها فورا ارسلت للدكتور الكتاتني مطالبا بجلسه استثنائيه غدا لمجلس الشعب,False
بدعي لربي عني هواگ يزول اليسا,False
نهنئ الدكتور عبد المنعم ابو الفتوح بتاسيس حزب مصر القويه، وندعو له بالتوفيق وبان يكون هذا الحزب خطوه نحو بناء,False
لو جيش او شرطه او انصار سيسى يبقى فى داهيه مصرالليله,True
يعني انت مش متابع بس بتشتمني احتياطي؟,False
مصدقيه من جوجل ونسبه الربح كبيره اانا حبيت افيدكم اكتبو في جوجل رب,False
هههههه حزب الله حطموا اسطوره الميركافا الاسرائيليه عام بينما السعوديه كانت مهتمه في بول البعير,True
مهضومين مع بعض و ناجحين بالتمثيل ، برافووووو راميعياش,False
يحصل على تحديث اندرويد نوجا,False
حاطين جاموسه ع الجوازات بتنادي ع الخواجات كده بس بسبس بس حاجه تعر,True
لسه يا كلب لسانك طالع لسه بتخطف م الشوارع طلعتحرب,True
اتحدث مع برس تي في وانا في طريقي لزياره زميل لي في الماحو ز,False
بعام تم اختيار جونسو كاشهر فنان اجنبي بالصين عن طريق برنامج المباشر للجوائز و كان جستن بيبر بالمركز الثاني,False
يعني حيكون زي اللورد دارث فيدرر ههههههههههههههههه,True
وسط تراشق اردوغان للعبادي من انت؟ اعرف حجمك,True
اوه يا سبحان الله ووش دخل الدجال المريسل ينصح كيال عن مباراته مع الهلال معناتها متخلف على ما تزعمين انا محلي ولا انتم,True
بارد الاعصاب لكن فيك نار الجاذبيه وش تبي كلمه احبك ما احبك بس اموت بكل صوت تغرده صبح وعشيه وش تبي كلمه عشقتك ما عشقتك,False
فيه من ريحه الغالي هاري بوتر,False
من ثالث يوم رمضان والسفاره والوزاره مايدرون عنه طالبسعوديمصاببامريكايحتاجامرعلاج,False
ليبيا الرائداقتصاد ليبيا الواحه للنفط انتاجنا تجاوز اكثر من الف برميل يوميا,False
السلام لارواحنا وقلوبنا وعقولنا يالله,False
لا ابوك لا ابو من علمك اللعب بالاسواقداعش,True
في كثير من الاحيان تعبر الدموع اكثر من الكلمات ، ويعبر الصمت اكثر من الهمسات فتكون الدموع مع الصمت ابلغ اللغات,False
اغبيسوالكتبتهبقوقل معلومه اذا قمت بالبحث في جوجل عن كلمه فان المحتوى الذي سيظهر على الشاشه سيميل قليلا ناحيه,False
سياسي المجتمع الدولي والمنظمات الانسانيه هما من يتحملان ما جرى في كفريا والفوعه,False
مشاهير باراك اوباما يلتقي ليوناردو دي كابريو الشهر القادم اعلن البيت الابيض ان الرئيس الامريكي باراك اوبا,False
